Store,Date,IsHoliday,Temperature,gas_price,discount_promotional,discount_clearance,discount_damaged_good,discount_competitive,CPI,Unemployment
6,7/6/2012,FALSE,82.95,3.227,6087.24,254.9,205.95,3655.34,223.4919851,5.668
6,7/13/2012,FALSE,80.27,3.256,8413.69,113.45,39.42,5516.18,223.5332824,5.668
6,7/20/2012,FALSE,81.57,3.311,3762.14,148.95,18.43,3197.56,223.5424501,5.668
6,7/27/2012,FALSE,85.78,3.407,7017.6,203.26,8.11,17151.91,223.5516178,5.668
6,8/3/2012,FALSE,87.55,3.417,31765.22,141.14,19.13,15925.51,223.5607856,5.668
6,8/10/2012,FALSE,87.04,3.494,5750.2,187.04,5.21,3920.14,223.5699533,5.668
6,8/17/2012,FALSE,87.53,3.571,5433.03,171.64,0.01,4968.35,223.6510224,5.668
6,8/24/2012,FALSE,79.03,3.62,5492.77,103.36,50,5268.21,223.7860175,5.668
6,8/31/2012,FALSE,83.58,3.638,21801.35,111.57,16.74,15675.98,223.9210125,5.668
6,9/7/2012,TRUE,86.33,3.73,14105.12,47.96,24.6,3040.62,224.0560076,5.668
6,9/14/2012,FALSE,76.41,3.717,11072.87,22,6.01,3871.46,224.2004678,5.668
6,9/21/2012,FALSE,70.81,3.721,8735.97,3.82,6.15,855.06,224.4017192,5.668
6,9/28/2012,FALSE,77.82,3.666,4181.54,7.64,1.65,1952.69,224.6029706,5.668
6,10/5/2012,FALSE,70.84,3.617,9663.09,NA,40.93,3720,224.804222,5.329
6,10/12/2012,FALSE,65.43,3.601,1905.34,NA,13.83,559.5,225.0054733,5.329
6,10/19/2012,FALSE,69.68,3.594,1476.45,NA,3.1,31.32,225.0501013,5.329
6,10/26/2012,FALSE,72.34,3.506,6827.59,53.07,NA,319.25,225.0686254,5.329
6,11/2/2012,FALSE,58.38,3.386,13494.41,15350.17,34.79,5549.32,225.0871495,5.329
6,11/9/2012,FALSE,66.68,3.314,10750.41,1244.27,11.32,524.64,225.1056736,5.329
6,11/16/2012,FALSE,56.16,3.252,7849.78,146.12,64.7,957.54,225.1376976,5.329
6,11/23/2012,TRUE,60.28,3.211,849.7,NA,112255.67,212.36,225.1877216,5.329
6,11/30/2012,FALSE,56.18,3.207,4463.06,NA,3737.14,94.88,225.2377455,5.329
6,12/7/2012,FALSE,64.25,3.198,11880.41,NA,426,3127.97,225.2877694,5.329
6,12/14/2012,FALSE,51.31,3.168,5687.4,NA,83.26,469.15,225.3479355,5.329
6,12/21/2012,FALSE,58.51,3.098,5511.3,35.96,240.32,10,225.4689545,5.329
6,12/28/2012,TRUE,46.57,3.108,12663.68,52304.87,424.04,46.98,225.5899734,5.329
6,1/4/2013,FALSE,40.46,3.161,2958.8,59362.3,27.18,24.85,225.7109924,5.372
6,1/11/2013,FALSE,48.26,3.243,5510.29,33063.57,-0.86,693.1,225.8320114,5.372
6,1/18/2013,FALSE,44.94,3.237,3311.95,1697.99,5.34,3,225.8649753,5.372
6,1/25/2013,FALSE,57.35,3.227,1541.93,751.92,0.6,40.61,225.8627173,5.372
6,2/1/2013,FALSE,58.57,3.244,12770.23,1088.16,434.8,17254.24,225.8604592,5.372
6,2/8/2013,TRUE,60.55,3.417,64733.8,1335.25,240.3,34049.73,225.8582011,5.372
6,2/15/2013,FALSE,53.36,3.475,20422.71,6289.09,203,19117.99,225.8980588,5.372
6,2/22/2013,FALSE,54.57,3.597,12528.67,5392.98,29.98,270.37,226.0432059,5.372
6,3/1/2013,FALSE,50.08,3.711,5999.24,578.17,2,155,226.1883529,5.372
6,3/8/2013,FALSE,55.31,3.658,45591.46,212.69,79.91,8383.35,226.3335,5.372
6,3/15/2013,FALSE,59.18,3.622,8035.95,NA,8.69,613.44,226.4615074,5.372
6,3/22/2013,FALSE,65.87,3.611,11497.72,NA,649,2351.98,226.5466657,5.372
6,3/29/2013,FALSE,54.23,3.606,6162.8,NA,736.47,32.03,226.6318239,5.372
6,4/5/2013,FALSE,61.4,3.583,13894.83,8546.67,635.55,1436.84,226.7169822,5.285
6,4/12/2013,FALSE,63.11,3.529,5772.74,180.35,97.82,1027.37,226.8021404,5.285
6,4/19/2013,FALSE,68.65,3.451,2218.26,9.04,95.2,13.38,226.8021404,5.285
6,4/26/2013,FALSE,60.91,3.417,2848.95,NA,112.6,179.66,226.8021404,5.285
6,5/3/2013,FALSE,68.17,3.386,11882.48,22.88,36.92,4788.84,NA,NA
6,5/10/2013,FALSE,66.6,3.392,4028.93,321.9,53.47,537.54,NA,NA
6,5/17/2013,FALSE,72.28,3.454,7729.62,190.96,9.5,1285.36,NA,NA
6,5/24/2013,FALSE,78.46,3.494,5842.49,194.86,368.14,1000.8,NA,NA
6,5/31/2013,FALSE,77.49,3.466,5849.58,251.75,413.12,1.92,NA,NA
6,6/7/2013,FALSE,79.63,3.439,15657.52,1059.99,410.85,6795.91,NA,NA
6,6/14/2013,FALSE,80.91,3.431,4061.92,651.6,693.25,3838.56,NA,NA
6,6/21/2013,FALSE,83.53,3.479,6264.97,669.13,357.59,5171.26,NA,NA
6,6/28/2013,FALSE,86.14,3.495,5463.09,1071.94,210.1,4666.78,NA,NA
6,7/5/2013,FALSE,82.98,3.422,14374.85,4054.24,1126.23,9827.95,NA,NA
6,7/12/2013,FALSE,85.91,3.4,13456.91,1783.4,114.92,1133.32,NA,NA
6,7/19/2013,FALSE,79.11,3.556,2124.1,693.74,270.3,671.53,NA,NA
6,7/26/2013,FALSE,84.42,3.62,543.69,798.02,16.05,70.4,NA,NA
7,2/5/2010,FALSE,10.53,2.58,NA,NA,NA,NA,189.3816974,9.014
7,2/12/2010,TRUE,25.9,2.572,NA,NA,NA,NA,189.4642725,9.014
7,2/19/2010,FALSE,27.28,2.55,NA,NA,NA,NA,189.5340998,9.014
7,2/26/2010,FALSE,24.91,2.586,NA,NA,NA,NA,189.6018023,9.014
7,3/5/2010,FALSE,35.86,2.62,NA,NA,NA,NA,189.6695049,9.014
7,3/12/2010,FALSE,27.25,2.684,NA,NA,NA,NA,189.7372075,9.014
7,3/19/2010,FALSE,29.04,2.692,NA,NA,NA,NA,189.734262,9.014
7,3/26/2010,FALSE,23.33,2.717,NA,NA,NA,NA,189.7195417,9.014
7,4/2/2010,FALSE,38.26,2.725,NA,NA,NA,NA,189.7048215,8.963
7,4/9/2010,FALSE,33.79,2.75,NA,NA,NA,NA,189.6901012,8.963
7,4/16/2010,FALSE,41.89,2.765,NA,NA,NA,NA,189.6628845,8.963
7,4/23/2010,FALSE,43.07,2.776,NA,NA,NA,NA,189.6190057,8.963
7,4/30/2010,FALSE,38.99,2.766,NA,NA,NA,NA,189.575127,8.963
7,5/7/2010,FALSE,40.07,2.771,NA,NA,NA,NA,189.5312483,8.963
7,5/14/2010,FALSE,41.41,2.788,NA,NA,NA,NA,189.4904116,8.963
7,5/21/2010,FALSE,46.6,2.776,NA,NA,NA,NA,189.467827,8.963
7,5/28/2010,FALSE,54.24,2.737,NA,NA,NA,NA,189.4452425,8.963
7,6/4/2010,FALSE,53.63,2.7,NA,NA,NA,NA,189.422658,8.963
7,6/11/2010,FALSE,63.59,2.684,NA,NA,NA,NA,189.4000734,8.963
7,6/18/2010,FALSE,52.7,2.674,NA,NA,NA,NA,189.4185259,8.963
7,6/25/2010,FALSE,59.94,2.715,NA,NA,NA,NA,189.4533931,8.963
7,7/2/2010,FALSE,61.31,2.728,NA,NA,NA,NA,189.4882603,9.017
7,7/9/2010,FALSE,58,2.711,NA,NA,NA,NA,189.5231276,9.017
7,7/16/2010,FALSE,62.19,2.699,NA,NA,NA,NA,189.6125456,9.017
7,7/23/2010,FALSE,64.64,2.691,NA,NA,NA,NA,189.774698,9.017
7,7/30/2010,FALSE,66.07,2.69,NA,NA,NA,NA,189.9368504,9.017
7,8/6/2010,FALSE,61.7,2.69,NA,NA,NA,NA,190.0990028,9.017
7,8/13/2010,FALSE,60.13,2.723,NA,NA,NA,NA,190.2611552,9.017
7,8/20/2010,FALSE,59.59,2.732,NA,NA,NA,NA,190.2948237,9.017
7,8/27/2010,FALSE,57.57,2.731,NA,NA,NA,NA,190.3284922,9.017
7,9/3/2010,FALSE,49.84,2.773,NA,NA,NA,NA,190.3621607,9.017
7,9/10/2010,TRUE,48.5,2.78,NA,NA,NA,NA,190.3958293,9.017
7,9/17/2010,FALSE,48.56,2.8,NA,NA,NA,NA,190.4688287,9.017
7,9/24/2010,FALSE,47.55,2.793,NA,NA,NA,NA,190.5713264,9.017
7,10/1/2010,FALSE,49.99,2.759,NA,NA,NA,NA,190.6738241,9.137
7,10/8/2010,FALSE,44.13,2.745,NA,NA,NA,NA,190.7763218,9.137
7,10/15/2010,FALSE,35.86,2.762,NA,NA,NA,NA,190.8623087,9.137
7,10/22/2010,FALSE,36.84,2.762,NA,NA,NA,NA,190.9070184,9.137
7,10/29/2010,FALSE,34.78,2.748,NA,NA,NA,NA,190.951728,9.137
7,11/5/2010,FALSE,49.44,2.729,NA,NA,NA,NA,190.9964377,9.137
7,11/12/2010,FALSE,22.12,2.737,NA,NA,NA,NA,191.0411474,9.137
7,11/19/2010,FALSE,25.56,2.758,NA,NA,NA,NA,191.0312172,9.137
7,11/26/2010,TRUE,17.95,2.742,NA,NA,NA,NA,191.0121805,9.137
7,12/3/2010,FALSE,21.88,2.712,NA,NA,NA,NA,190.9931437,9.137
7,12/10/2010,FALSE,24.24,2.728,NA,NA,NA,NA,190.9741069,9.137
7,12/17/2010,FALSE,20.74,2.778,NA,NA,NA,NA,191.0303376,9.137
7,12/24/2010,FALSE,26.04,2.781,NA,NA,NA,NA,191.1430189,9.137
7,12/31/2010,TRUE,13.76,2.829,NA,NA,NA,NA,191.2557002,9.137
7,1/7/2011,FALSE,10.09,2.882,NA,NA,NA,NA,191.3683815,8.818
7,1/14/2011,FALSE,11.32,2.911,NA,NA,NA,NA,191.4784939,8.818
7,1/21/2011,FALSE,25.4,2.973,NA,NA,NA,NA,191.5731924,8.818
7,1/28/2011,FALSE,10.11,3.008,NA,NA,NA,NA,191.667891,8.818
7,2/4/2011,FALSE,-2.06,3.011,NA,NA,NA,NA,191.7625895,8.818
7,2/11/2011,TRUE,10.24,3.037,NA,NA,NA,NA,191.8572881,8.818
7,2/18/2011,FALSE,17.3,3.051,NA,NA,NA,NA,191.9178331,8.818
7,2/25/2011,FALSE,17.46,3.101,NA,NA,NA,NA,191.9647167,8.818
7,3/4/2011,FALSE,21.84,3.232,NA,NA,NA,NA,192.0116004,8.818
7,3/11/2011,FALSE,20.7,3.372,NA,NA,NA,NA,192.058484,8.818
7,3/18/2011,FALSE,27.69,3.406,NA,NA,NA,NA,192.1237981,8.818
7,3/25/2011,FALSE,25.69,3.414,NA,NA,NA,NA,192.1964844,8.818
7,4/1/2011,FALSE,24.83,3.461,NA,NA,NA,NA,192.2691707,8.595
7,4/8/2011,FALSE,30.64,3.532,NA,NA,NA,NA,192.3418571,8.595
7,4/15/2011,FALSE,27.79,3.611,NA,NA,NA,NA,192.4225954,8.595
7,4/22/2011,FALSE,31.84,3.636,NA,NA,NA,NA,192.5234638,8.595
7,4/29/2011,FALSE,26.79,3.663,NA,NA,NA,NA,192.6243322,8.595
7,5/6/2011,FALSE,26.54,3.735,NA,NA,NA,NA,192.7252006,8.595
7,5/13/2011,FALSE,36.61,3.767,NA,NA,NA,NA,192.826069,8.595
7,5/20/2011,FALSE,36.16,3.828,NA,NA,NA,NA,192.831317,8.595
7,5/27/2011,FALSE,37.51,3.795,NA,NA,NA,NA,192.8365651,8.595
7,6/3/2011,FALSE,45.77,3.763,NA,NA,NA,NA,192.8418131,8.595
7,6/10/2011,FALSE,53.3,3.735,NA,NA,NA,NA,192.8470612,8.595
7,6/17/2011,FALSE,48.79,3.697,NA,NA,NA,NA,192.9034759,8.595
7,6/24/2011,FALSE,46.85,3.661,NA,NA,NA,NA,192.9982655,8.595
7,7/1/2011,FALSE,58.54,3.597,NA,NA,NA,NA,193.0930552,8.622
7,7/8/2011,FALSE,59.08,3.54,NA,NA,NA,NA,193.1878448,8.622
7,7/15/2011,FALSE,54.37,3.532,NA,NA,NA,NA,193.3125484,8.622
7,7/22/2011,FALSE,56.22,3.545,NA,NA,NA,NA,193.5120367,8.622
7,7/29/2011,FALSE,56.66,3.547,NA,NA,NA,NA,193.711525,8.622
7,8/5/2011,FALSE,55.91,3.554,NA,NA,NA,NA,193.9110133,8.622
7,8/12/2011,FALSE,54.56,3.542,NA,NA,NA,NA,194.1105017,8.622
7,8/19/2011,FALSE,56.06,3.499,NA,NA,NA,NA,194.2500634,8.622
7,8/26/2011,FALSE,57.6,3.485,NA,NA,NA,NA,194.3796374,8.622
7,9/2/2011,FALSE,53.4,3.511,NA,NA,NA,NA,194.5092113,8.622
7,9/9/2011,TRUE,45.61,3.566,NA,NA,NA,NA,194.6387853,8.622
7,9/16/2011,FALSE,43.67,3.596,NA,NA,NA,NA,194.7419707,8.622
7,9/23/2011,FALSE,43.67,3.581,NA,NA,NA,NA,194.8099713,8.622
7,9/30/2011,FALSE,47.34,3.538,NA,NA,NA,NA,194.8779718,8.622
7,10/7/2011,FALSE,40.65,3.498,NA,NA,NA,NA,194.9459724,8.513
7,10/14/2011,FALSE,32.65,3.491,NA,NA,NA,NA,195.0261012,8.513
7,10/21/2011,FALSE,37.49,3.548,NA,NA,NA,NA,195.1789994,8.513
7,10/28/2011,FALSE,28.82,3.55,NA,NA,NA,NA,195.3318977,8.513
7,11/4/2011,FALSE,23.41,3.527,NA,NA,NA,NA,195.4847959,8.513
7,11/11/2011,FALSE,19.53,3.505,3307.6,1431.65,143.06,1330.31,195.6376941,8.513
7,11/18/2011,FALSE,29.53,3.479,3221.47,1229.96,7.35,494.15,195.7184713,8.513
7,11/25/2011,TRUE,27.6,3.424,35.94,6.47,41487.59,12,195.7704,8.513
7,12/2/2011,FALSE,20.38,3.378,2229.32,6.47,738.42,1630.88,195.8223287,8.513
7,12/9/2011,FALSE,11.17,3.331,3393.21,NA,94.93,589.44,195.8742575,8.513
7,12/16/2011,FALSE,15.2,3.266,2089.28,0.09,168.73,439.97,195.9841685,8.513
7,12/23/2011,FALSE,12.19,3.173,519.82,0.15,483.1,41.51,196.1713893,8.513
7,12/30/2011,TRUE,15.56,3.119,2026.82,17021.3,113.19,144.93,196.3586101,8.513
7,1/6/2012,FALSE,18.67,3.095,2373.44,11519.36,7.26,162.72,196.5458309,8.256
7,1/13/2012,FALSE,7.46,3.077,3167.26,5926.48,0.54,191.84,196.7330517,8.256
7,1/20/2012,FALSE,27.41,3.055,1967.73,2791.5,0.73,213.86,196.7796652,8.256
7,1/27/2012,FALSE,26.9,3.038,747.21,559.46,NA,47,196.8262786,8.256
7,2/3/2012,FALSE,22.2,3.031,56917.7,1839.82,4.53,16241.73,196.8728921,8.256
7,2/10/2012,TRUE,18.79,3.103,13100.37,3096.6,1.73,4854.7,196.9195056,8.256
7,2/17/2012,FALSE,27.03,3.113,5453.54,4918.31,1.88,1838.98,196.9432711,8.256
7,2/24/2012,FALSE,24.41,3.129,10170.57,4331.71,93.06,2699.15,196.9499007,8.256
7,3/2/2012,FALSE,21.64,3.191,41848.34,2326.08,139.2,15505,196.9565303,8.256
7,3/9/2012,FALSE,30.1,3.286,12144.9,1178.96,2.18,996.02,196.9631599,8.256
7,3/16/2012,FALSE,37.29,3.486,2980.91,3.28,2.55,3440.61,197.0457208,8.256
7,3/23/2012,FALSE,35.06,3.664,8458.87,NA,3.84,293.35,197.2295234,8.256
7,3/30/2012,FALSE,44.99,3.75,8460.02,2.4,9.25,385.22,197.4133259,8.256
7,4/6/2012,FALSE,44.29,3.854,7550.89,NA,21.98,1156.2,197.5971285,8.09
7,4/13/2012,FALSE,41.43,3.901,1662.2,1555.57,15.47,776.66,197.780931,8.09
7,4/20/2012,FALSE,39.3,3.936,2114.64,863.38,14.21,549.62,197.7227385,8.09
7,4/27/2012,FALSE,51.49,3.927,819.48,NA,45.94,49.82,197.664546,8.09
7,5/4/2012,FALSE,45.38,3.903,6018.32,NA,69.97,1590.01,197.6063534,8.09
7,5/11/2012,FALSE,48.54,3.87,24426.8,NA,4.8,402.53,197.5481609,8.09
7,5/18/2012,FALSE,49.41,3.837,3225.22,NA,24.83,508.1,197.5553137,8.09
7,5/25/2012,FALSE,50.6,3.804,5126.54,NA,90.05,483.27,197.5886046,8.09
7,6/1/2012,FALSE,55.06,3.764,2427.12,NA,98.67,1349.72,197.6218954,8.09
7,6/8/2012,FALSE,63.07,3.741,3729.69,76.6,0.12,444.64,197.6551863,8.09
7,6/15/2012,FALSE,59.33,3.723,16717.38,119.4,0.65,677.29,197.692292,8.09
7,6/22/2012,FALSE,63.69,3.735,12407.71,352.1,0.09,1239.04,197.7389345,8.09
7,6/29/2012,FALSE,68.84,3.693,1246.74,425.6,NA,42,197.785577,8.09
7,7/6/2012,FALSE,64.67,3.646,2779.97,326.2,5.07,2112.68,197.8322195,7.872
7,7/13/2012,FALSE,64.21,3.613,1562.86,85.7,0.35,424.66,197.8788621,7.872
7,7/20/2012,FALSE,62.87,3.585,1182.59,114.37,11.37,198.49,197.9290378,7.872
7,7/27/2012,FALSE,64.6,3.57,1064.81,688.66,3.45,1264.45,197.9792136,7.872
7,8/3/2012,FALSE,61.83,3.528,9468.47,109.88,2.88,8606.99,198.0293893,7.872
7,8/10/2012,FALSE,63.41,3.509,4032.28,26.2,55.79,2124.61,198.0795651,7.872
7,8/17/2012,FALSE,59.66,3.545,1266.82,34.6,46.86,1649.91,198.1001057,7.872
7,8/24/2012,FALSE,59.27,3.558,2534.52,19.6,1.86,1627.26,198.0984199,7.872
7,8/31/2012,FALSE,60.46,3.556,6246.07,9,16.35,2482.01,198.0967341,7.872
7,9/7/2012,TRUE,57.84,3.596,5069.74,NA,10.15,817.15,198.0950484,7.872
7,9/14/2012,FALSE,53.66,3.659,3180.52,NA,5.03,709.04,198.1267184,7.872
7,9/21/2012,FALSE,51.77,3.765,4113.14,12,3,344.2,198.358523,7.872
7,9/28/2012,FALSE,50.64,3.789,3735.2,6.91,4.5,917.2,198.5903276,7.872
7,10/5/2012,FALSE,48.43,3.779,2955.56,NA,9.9,2240.78,198.8221322,7.557
7,10/12/2012,FALSE,41.43,3.76,302.62,NA,3.72,375.75,199.0539368,7.557
7,10/19/2012,FALSE,43.01,3.75,2034.63,NA,0.5,298.55,199.1481963,7.557
7,10/26/2012,FALSE,42.53,3.686,2818.42,24.03,2.97,343.26,199.2195317,7.557
7,11/2/2012,FALSE,37.2,3.604,3335.15,1937.31,5.02,282.71,199.2908671,7.557
7,11/9/2012,FALSE,36.89,3.545,1797.81,3661.28,10,501.33,199.3622024,7.557
7,11/16/2012,FALSE,23.91,3.479,4971.72,723.12,7.28,845.51,199.4313603,7.557
7,11/23/2012,TRUE,34.81,3.45,295.5,NA,44081.25,78.08,199.4976149,7.557
7,11/30/2012,FALSE,28.1,3.436,3839.63,NA,14836.66,88.68,199.5638695,7.557
7,12/7/2012,FALSE,34.19,3.373,4599.98,NA,116,368.57,199.6301241,7.557
7,12/14/2012,FALSE,20.93,3.303,1463.18,NA,26,3.97,199.7190578,7.557
7,12/21/2012,FALSE,12.57,3.218,1066.13,NA,29.64,40.6,199.9440662,7.557
7,12/28/2012,TRUE,2.32,3.108,7153,7398.79,106.33,24.43,200.1690745,7.557
7,1/4/2013,FALSE,-6.08,3.034,1390.63,11904.04,37.82,65.08,200.3940829,7.107
7,1/11/2013,FALSE,-6.61,2.957,2117.01,8298.08,8.61,15.26,200.6190912,7.107
7,1/18/2013,FALSE,-7.29,2.889,6630.25,3626.32,1.96,1174.23,200.7382625,7.107
7,1/25/2013,FALSE,4,2.872,717.12,1046.55,0.6,20.88,200.815099,7.107
7,2/1/2013,FALSE,25.67,2.998,4389.12,316.88,113.68,4128.61,200.8919355,7.107
7,2/8/2013,TRUE,11.26,3.214,30907.52,185.19,392.36,16519.53,200.968772,7.107
7,2/15/2013,FALSE,13.73,3.391,8906.51,490.37,0.24,959.51,201.040053,7.107
7,2/22/2013,FALSE,13.39,3.563,7919.43,642.57,46.54,3475.28,201.0974452,7.107
7,3/1/2013,FALSE,11.94,3.638,3789.54,99.08,0.4,33.38,201.1548374,7.107
7,3/8/2013,FALSE,24.24,3.624,9370.38,85.98,107.66,2891.2,201.2122297,7.107
7,3/15/2013,FALSE,30.09,3.607,2521.46,NA,219.71,879.39,201.2410473,7.107
7,3/22/2013,FALSE,30.94,3.609,4514.13,NA,677.3,133.33,201.1984283,7.107
7,3/29/2013,FALSE,26.56,3.605,7886.02,NA,420.1,69.41,201.1558092,7.107
7,4/5/2013,FALSE,39.3,3.633,6121.49,979.92,152.85,161.59,201.1131902,6.953
7,4/12/2013,FALSE,34.79,3.642,1731.11,28.55,25.47,89.14,201.0705712,6.953
7,4/19/2013,FALSE,29.7,3.603,1726.61,0.03,28.68,188.07,201.0705712,6.953
7,4/26/2013,FALSE,35.7,3.568,738.97,NA,54.04,21.2,201.0705712,6.953
7,5/3/2013,FALSE,42.36,3.573,4661.74,NA,25.74,1145.37,NA,NA
7,5/10/2013,FALSE,44.11,3.609,4441.63,85.76,18.25,153.84,NA,NA
7,5/17/2013,FALSE,53.23,3.703,3048.39,2,6.64,405.44,NA,NA
7,5/24/2013,FALSE,50.09,3.884,1557.79,4,177.08,596.22,NA,NA
7,5/31/2013,FALSE,50.7,3.87,2350.78,-7.76,91.59,166.86,NA,NA
7,6/7/2013,FALSE,50.92,3.825,4849.33,148.68,75.64,2043.97,NA,NA
7,6/14/2013,FALSE,54.81,3.797,2143.04,196.29,157,605.85,NA,NA
7,6/21/2013,FALSE,52.16,3.736,1434.01,116.52,92.13,471.28,NA,NA
7,6/28/2013,FALSE,55.28,3.691,2817.6,750.96,NA,272.82,NA,NA
7,7/5/2013,FALSE,53.86,3.637,3764.78,977.99,163.96,2038.56,NA,NA
7,7/12/2013,FALSE,59.99,3.583,918.12,732.41,55.68,470.11,NA,NA
7,7/19/2013,FALSE,55.22,3.585,460.9,250.72,13.75,310.91,NA,NA
7,7/26/2013,FALSE,56.69,3.582,180.87,54.56,NA,36.65,NA,NA
8,2/5/2010,FALSE,34.14,2.572,NA,NA,NA,NA,214.4714512,6.299
8,2/12/2010,TRUE,33.34,2.548,NA,NA,NA,NA,214.6214189,6.299
8,2/19/2010,FALSE,39.1,2.514,NA,NA,NA,NA,214.6664878,6.299
8,2/26/2010,FALSE,37.91,2.561,NA,NA,NA,NA,214.6940735,6.299
8,3/5/2010,FALSE,45.64,2.625,NA,NA,NA,NA,214.7216592,6.299
8,3/12/2010,FALSE,49.76,2.667,NA,NA,NA,NA,214.7492449,6.299
8,3/19/2010,FALSE,47.26,2.72,NA,NA,NA,NA,214.5764954,6.299
8,3/26/2010,FALSE,46.51,2.732,NA,NA,NA,NA,214.3703567,6.299
8,4/2/2010,FALSE,60.18,2.719,NA,NA,NA,NA,214.164218,6.29
8,4/9/2010,FALSE,59.25,2.77,NA,NA,NA,NA,213.9580793,6.29
8,4/16/2010,FALSE,62.66,2.808,NA,NA,NA,NA,213.8186357,6.29
8,4/23/2010,FALSE,56.1,2.795,NA,NA,NA,NA,213.768119,6.29
8,4/30/2010,FALSE,61.01,2.78,NA,NA,NA,NA,213.7176024,6.29
8,5/7/2010,FALSE,62.68,2.835,NA,NA,NA,NA,213.6670857,6.29
8,5/14/2010,FALSE,61.35,2.854,NA,NA,NA,NA,213.6655355,6.29
8,5/21/2010,FALSE,66.03,2.826,NA,NA,NA,NA,213.9577839,6.29
8,5/28/2010,FALSE,74.71,2.759,NA,NA,NA,NA,214.2500323,6.29
8,6/4/2010,FALSE,75.71,2.705,NA,NA,NA,NA,214.5422806,6.29
8,6/11/2010,FALSE,82.21,2.668,NA,NA,NA,NA,214.834529,6.29
8,6/18/2010,FALSE,78.79,2.637,NA,NA,NA,NA,214.8324452,6.29
8,6/25/2010,FALSE,81.78,2.653,NA,NA,NA,NA,214.7126286,6.29
8,7/2/2010,FALSE,74.78,2.669,NA,NA,NA,NA,214.5928119,6.315
8,7/9/2010,FALSE,72.49,2.642,NA,NA,NA,NA,214.4729952,6.315
8,7/16/2010,FALSE,77.49,2.623,NA,NA,NA,NA,214.4640599,6.315
8,7/23/2010,FALSE,78.29,2.608,NA,NA,NA,NA,214.6029664,6.315
8,7/30/2010,FALSE,76.02,2.64,NA,NA,NA,NA,214.7418728,6.315
8,8/6/2010,FALSE,80.37,2.627,NA,NA,NA,NA,214.8807793,6.315
8,8/13/2010,FALSE,80.11,2.692,NA,NA,NA,NA,215.0196857,6.315
8,8/20/2010,FALSE,79.36,2.664,NA,NA,NA,NA,214.9779825,6.315
8,8/27/2010,FALSE,74.92,2.619,NA,NA,NA,NA,214.9362793,6.315
8,9/3/2010,FALSE,76.14,2.577,NA,NA,NA,NA,214.894576,6.315
8,9/10/2010,TRUE,74.34,2.565,NA,NA,NA,NA,214.8528728,6.315
8,9/17/2010,FALSE,75.32,2.582,NA,NA,NA,NA,214.8785562,6.315
8,9/24/2010,FALSE,72.21,2.624,NA,NA,NA,NA,214.9547795,6.315
8,10/1/2010,FALSE,68.7,2.603,NA,NA,NA,NA,215.0310029,6.433
8,10/8/2010,FALSE,62.94,2.633,NA,NA,NA,NA,215.1072262,6.433
8,10/15/2010,FALSE,62.59,2.72,NA,NA,NA,NA,215.1757,6.433
8,10/22/2010,FALSE,62.86,2.725,NA,NA,NA,NA,215.2248,6.433
8,10/29/2010,FALSE,57.93,2.716,NA,NA,NA,NA,215.2739,6.433
8,11/5/2010,FALSE,55.76,2.689,NA,NA,NA,NA,215.323,6.433
8,11/12/2010,FALSE,54.89,2.728,NA,NA,NA,NA,215.3721,6.433
8,11/19/2010,FALSE,43.86,2.771,NA,NA,NA,NA,215.2538714,6.433
8,11/26/2010,TRUE,51.07,2.735,NA,NA,NA,NA,215.1077548,6.433
8,12/3/2010,FALSE,42.85,2.708,NA,NA,NA,NA,214.9616381,6.433
8,12/10/2010,FALSE,42.47,2.843,NA,NA,NA,NA,214.8155214,6.433
8,12/17/2010,FALSE,45.03,2.869,NA,NA,NA,NA,214.7510843,6.433
8,12/24/2010,FALSE,45.67,2.886,NA,NA,NA,NA,214.7479069,6.433
8,12/31/2010,TRUE,41.47,2.943,NA,NA,NA,NA,214.7447295,6.433
8,1/7/2011,FALSE,35.77,2.976,NA,NA,NA,NA,214.7415521,6.262
8,1/14/2011,FALSE,31.62,2.983,NA,NA,NA,NA,214.7930991,6.262
8,1/21/2011,FALSE,42.06,3.016,NA,NA,NA,NA,215.1729926,6.262
8,1/28/2011,FALSE,39.26,3.01,NA,NA,NA,NA,215.5528862,6.262
8,2/4/2011,FALSE,24.48,2.989,NA,NA,NA,NA,215.9327797,6.262
8,2/11/2011,TRUE,28.26,3.022,NA,NA,NA,NA,216.3126733,6.262
8,2/18/2011,FALSE,50.64,3.045,NA,NA,NA,NA,216.6310383,6.262
8,2/25/2011,FALSE,51.29,3.065,NA,NA,NA,NA,216.9247918,6.262
8,3/4/2011,FALSE,53.18,3.288,NA,NA,NA,NA,217.2185454,6.262
8,3/11/2011,FALSE,49.14,3.459,NA,NA,NA,NA,217.512299,6.262
8,3/18/2011,FALSE,56.68,3.488,NA,NA,NA,NA,217.7705442,6.262
8,3/25/2011,FALSE,59.74,3.473,NA,NA,NA,NA,218.0145862,6.262
8,4/1/2011,FALSE,49.86,3.524,NA,NA,NA,NA,218.2586281,6.297
8,4/8/2011,FALSE,65.62,3.622,NA,NA,NA,NA,218.50267,6.297
8,4/15/2011,FALSE,63.55,3.743,NA,NA,NA,NA,218.7262524,6.297
8,4/22/2011,FALSE,65.11,3.807,NA,NA,NA,NA,218.8986857,6.297
8,4/29/2011,FALSE,62.29,3.81,NA,NA,NA,NA,219.071119,6.297
